Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"V Holubiev, B Pushkar, A Shevchuk…","… Contact Center Knowledge Management: the Game-Changing Role of AI Large Language Models and Autonomous Agents in Text Organization and Optimization",2024,"2024 14th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10712506/","https://scholar.google.com/scholar?cites=15985467503176922848&as_sdt=2005&sciodt=0,5&hl=en",11,"2025-08-09 17:16:53","","","","",,,,,1,1.00,0,4,1,"… productivity and efficiency in contact center knowledge management. We seek to increase human produc- tivity and efficiency in contact center knowledge management by delegating …","","https://scholar.google.com/scholar?q=related:4DZp3__J190J:scholar.google.com/&scioq=%22call+center%22%7C%22contact+center%22%7C%22call+centre%22%7C%22contact+centre%22+%22artificial+intelligence%22%7C%22machine+learning%22%7Cai+optimization%7C%22decision+support%22%7C%22resource+allocation%22%7Cscheduling%7Crouting&hl=en&as_sdt=0,5"
0,"SH Thorat","Agentic AI for Customer Service and Contact Center Solutions",2025,"Journal of Computer Science and Technology …","al-kindipublishers.org","https://al-kindipublishers.org/index.php/jcsts/article/view/10548","",12,"2025-08-09 17:16:53","","","","",,,,,0,0.00,0,1,1,"… AI agent architectures emphasize horizontal scaling capabilities and microservices decomposition, enabling independent component optimization … request routing mechanisms …","https://al-kindipublishers.org/index.php/jcsts/article/download/10548/9280","https://scholar.google.com/scholar?q=related:yKOF2DgSee4J:scholar.google.com/&scioq=%22call+center%22%7C%22contact+center%22%7C%22call+centre%22%7C%22contact+centre%22+%22artificial+intelligence%22%7C%22machine+learning%22%7Cai+optimization%7C%22decision+support%22%7C%22resource+allocation%22%7Cscheduling%7Crouting&hl=en&as_sdt=0,5"
83,"L Wang, N Huang, Y Hong, L Liu…","Voice‐based AI in call center customer service: A natural field experiment",2023,"Production and …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1111/poms.13953","https://scholar.google.com/scholar?cites=2701926878512080325&as_sdt=2005&sciodt=0,5&hl=en",13,"2025-08-09 17:16:53","","10.1111/poms.13953","","",,,,,83,41.50,17,5,2,"… scheduling a service system that applies voice‐based AI to replace the IVR system. Instead of relying on customers’ self‐learning, companies could educate their customers on using …","","https://scholar.google.com/scholar?q=related:xeXKOi4sfyUJ:scholar.google.com/&scioq=%22call+center%22%7C%22contact+center%22%7C%22call+centre%22%7C%22contact+centre%22+%22artificial+intelligence%22%7C%22machine+learning%22%7Cai+optimization%7C%22decision+support%22%7C%22resource+allocation%22%7Cscheduling%7Crouting&hl=en&as_sdt=0,5"
145,"G Koole","Call center optimization",2013,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=G30WBAAAQBAJ&oi=fnd&pg=PR1&dq=%22call+center%22%7C%22contact+center%22%7C%22call+centre%22%7C%22contact+centre%22+%22artificial+intelligence%22%7C%22machine+learning%22%7Cai+optimization%7C%22decision+support%22%7C%22resource+allocation%22%7Cscheduling%7Crouting&ots=46DfePBmrr&sig=mx9kt5HJTpKO5Cc-j7G6qzYh30U","https://scholar.google.com/scholar?cites=9028957444258872261&as_sdt=2005&sciodt=0,5&hl=en",14,"2025-08-09 17:16:53","BOOK","","","",,,,,145,12.08,145,1,12,"… , but not scheduling. Agent scheduling is a crucial activity in any call center, without agent … minimized where E i this problem as a linear is the error at ti: Ei optimization problem, = Ai a …","","https://scholar.google.com/scholar?q=related:xTsrRfVMTX0J:scholar.google.com/&scioq=%22call+center%22%7C%22contact+center%22%7C%22call+centre%22%7C%22contact+centre%22+%22artificial+intelligence%22%7C%22machine+learning%22%7Cai+optimization%7C%22decision+support%22%7C%22resource+allocation%22%7Cscheduling%7Crouting&hl=en&as_sdt=0,5"
1169,"Z Aksin, M Armony, V Mehrotra","The modern call center: A multi‐disciplinary perspective on operations management research",2007,"Production and operations …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1937-5956.2007.tb00288.x","https://scholar.google.com/scholar?cites=13425897465039239640&as_sdt=2005&sciodt=0,5&hl=en",15,"2025-08-09 17:16:53","","10.1111/j.1937-5956.2007.tb00288.x","","",,,,,1169,64.94,390,3,18,"… Next, we consider the basic problems of staffing, scheduling, and routing when arrival rates are random in Section 2.4. Finally, Section 2.5 provides a brief overview of developments in …","https://www.academia.edu/download/31191993/Aksin.pdf","https://scholar.google.com/scholar?q=related:2Dl7apxeUroJ:scholar.google.com/&scioq=%22call+center%22%7C%22contact+center%22%7C%22call+centre%22%7C%22contact+centre%22+%22artificial+intelligence%22%7C%22machine+learning%22%7Cai+optimization%7C%22decision+support%22%7C%22resource+allocation%22%7Cscheduling%7Crouting&hl=en&as_sdt=0,5"
4,"A Kleinerman, A Rosenfeld, H Rosemarin","Machine-learning based routing of callers in an Israeli mental health hotline",2022,"Israel Journal of Health Policy …","Springer","https://link.springer.com/article/10.1186/s13584-022-00534-9","https://scholar.google.com/scholar?cites=13701700236501199611&as_sdt=2005&sciodt=0,5&hl=en",16,"2025-08-09 17:16:53","HTML","10.1186/s13584-022-00534-9","","",,,,,4,1.33,1,3,3,"… novel call routing method, that integrates advanced AI-… contact center applies some type of method for routing the calls to the available agents or to a waiting queue. The selected routing …","https://link.springer.com/article/10.1186/s13584-022-00534-9","https://scholar.google.com/scholar?q=related:-yqKN8U3Jr4J:scholar.google.com/&scioq=%22call+center%22%7C%22contact+center%22%7C%22call+centre%22%7C%22contact+centre%22+%22artificial+intelligence%22%7C%22machine+learning%22%7Cai+optimization%7C%22decision+support%22%7C%22resource+allocation%22%7Cscheduling%7Crouting&hl=en&as_sdt=0,5"
34,"M Płaza, Ł Pawlik","Influence of the contact center systems development on key performance indicators",2021,"Ieee Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9381200/","https://scholar.google.com/scholar?cites=11476837031337033327&as_sdt=2005&sciodt=0,5&hl=en",17,"2025-08-09 17:16:53","","","","",,,,,34,8.50,17,2,4,"… of solutions implemented in Contact Center systems, which … development of Contact Center systems affects optimization of selected … broad possibilities of employing artificial intelligence. …","https://ieeexplore.ieee.org/iel7/6287639/9312710/09381200.pdf","https://scholar.google.com/scholar?q=related:b37kHXnqRZ8J:scholar.google.com/&scioq=%22call+center%22%7C%22contact+center%22%7C%22call+centre%22%7C%22contact+centre%22+%22artificial+intelligence%22%7C%22machine+learning%22%7Cai+optimization%7C%22decision+support%22%7C%22resource+allocation%22%7Cscheduling%7Crouting&hl=en&as_sdt=0,5"
6,"S Jorge, C Pereira, P Novais","Intelligent call routing for telecommunications call-centers",2020,"International conference on intelligent data …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-62362-3_28","https://scholar.google.com/scholar?cites=3578648525412156267&as_sdt=2005&sciodt=0,5&hl=en",18,"2025-08-09 17:16:53","","10.1007/978-3-030-62362-3_28","","",,,,,6,1.20,2,3,5,"… approach based on machine learning and optimization, which … a predictive modeling and optimization approach that, from … to the most appropriate call-center operator for resolving the …","","https://scholar.google.com/scholar?q=related:a8Mqld_pqTEJ:scholar.google.com/&scioq=%22call+center%22%7C%22contact+center%22%7C%22call+centre%22%7C%22contact+centre%22+%22artificial+intelligence%22%7C%22machine+learning%22%7Cai+optimization%7C%22decision+support%22%7C%22resource+allocation%22%7Cscheduling%7Crouting&hl=en&as_sdt=0,5"
0,"MK Vunnava","The AI-powered automation in contact centers: Enhancing self-service and agent support",2025,"World Journal of Advanced …","eprint.scholarsrepository.com","https://eprint.scholarsrepository.com/id/eprint/3761/","",19,"2025-08-09 17:16:53","","","","",,,,,0,0.00,0,1,1,"… of AI-powered automation on contact center operations, … AI-powered resource allocation extends beyond traditional workforce management to enable dynamic, real-time optimization …","https://eprint.scholarsrepository.com/id/eprint/3761/1/WJAETS-2025-0632.pdf","https://scholar.google.com/scholar?q=related:Bng1ZUre4vgJ:scholar.google.com/&scioq=%22call+center%22%7C%22contact+center%22%7C%22call+centre%22%7C%22contact+centre%22+%22artificial+intelligence%22%7C%22machine+learning%22%7Cai+optimization%7C%22decision+support%22%7C%22resource+allocation%22%7Cscheduling%7Crouting&hl=en&as_sdt=0,5"
0,"A Attiah, M Kalkatawi","AI-powered smart emergency services support for 9-1-1 call handlers using textual features and SVM model for digital health optimization",2025,"Frontiers in Big Data","frontiersin.org","https://www.frontiersin.org/journals/big-data/articles/10.3389/fdata.2025.1594062/abstract","",20,"2025-08-09 17:16:53","","10.3389/fdata.2025.1594062","","",,,,,0,0.00,0,2,1,"… In emergencies, the 9-1-1 call center service is of utmost importance. The 9-1-1 call center plays a pivotal role in ensuring appropriate and timely response to emergencies. This quick …","https://www.frontiersin.org/journals/big-data/articles/10.3389/fdata.2025.1594062/pdf","https://scholar.google.com/scholar?q=related:lkCQiEtIRAgJ:scholar.google.com/&scioq=%22call+center%22%7C%22contact+center%22%7C%22call+centre%22%7C%22contact+centre%22+%22artificial+intelligence%22%7C%22machine+learning%22%7Cai+optimization%7C%22decision+support%22%7C%22resource+allocation%22%7Cscheduling%7Crouting&hl=en&as_sdt=0,5"
